Date,SPY,QQQ,IWM,TLT,GLD,VNQ,EFA
2019-09-30,296.77,188.71,151.34,143.08,138.87,93.25,65.21
2019-10-01,293.24,187.17,148.37,143.26,139.63,92.37,64.57
2019-10-02,288.06,183.95,147.25,143.61,141.26,91.98,63.25
2019-10-03,290.42,185.97,147.74,144.92,141.9,92.87,63.67
2019-10-04,294.35,188.71,149.14,145.99,141.9,93.43,64.17
2019-10-07,293.08,188.14,148.88,144.78,140.69,93.23,64.09
2019-10-08,288.53,185.32,146.46,145.17,141.92,92.74,63.49
2019-10-09,291.27,187.13,147.13,144.35,142.05,92.92,63.95
2019-10-10,293.24,188.58,147.72,142.2,140.81,93.07,64.4
2019-10-11,296.28,191.01,150.22,140.44,140.03,93.03,65.55
2019-10-14,295.95,190.99,149.67,141.46,140.59,93.07,65.28
2019-10-15,298.88,193.42,151.39,139.75,139.61,93.19,66.04
2019-10-16,298.4,192.94,151.55,139.92,140.41,93.2,66.14
2019-10-17,299.28,193.45,153.34,139.58,140.61,93.81,66.3
2019-10-18,297.97,191.59,152.61,139.58,140.46,94.53,66.27
2019-10-21,299.99,193.29,154.04,138.53,139.79,95.25,66.63
2019-10-22,299.01,191.75,154.21,139.34,140.2,94.97,66.47
2019-10-23,299.88,192.12,154.4,139.48,140.53,95.18,66.83
2019-10-24,300.37,193.99,154.18,139.2,141.53,94.94,66.95
2019-10-25,301.6,195.54,155.0,138.52,141.86,94.13,67.02
2019-10-28,303.3,197.47,156.34,137.26,140.64,93.56,67.32
2019-10-29,303.21,195.94,156.85,137.35,140.25,94.13,67.3
2019-10-30,304.14,196.89,156.33,139.36,141.02,94.47,67.58
2019-10-31,303.33,196.98,155.45,141.24,142.43,94.3,67.42
2019-11-01,306.14,198.77,158.1,140.56,142.56,94.28,68.02
2019-11-04,307.37,199.99,158.95,138.71,142.15,93.62,68.37
2019-11-05,307.03,200.1,159.15,137.15,139.85,92.03,68.24
2019-11-06,307.1,199.66,158.23,137.98,140.45,92.23,68.21
2019-11-07,308.18,200.32,158.65,135.48,138.27,91.31,68.42
2019-11-08,308.94,201.12,159.08,134.91,137.39,91.09,68.38
2019-11-11,308.35,200.85,158.78,135.0,137.06,91.29,68.29
2019-11-12,309.0,201.43,158.83,135.62,137.43,90.6,68.32
2019-11-13,309.1,201.48,158.15,136.5,137.98,91.43,68.08
2019-11-14,309.55,201.32,158.1,137.91,138.56,92.14,67.89
2019-11-15,311.79,202.8,158.92,137.76,138.21,92.64,68.32
2019-11-18,312.02,202.96,158.52,138.01,138.62,93.09,68.4
2019-11-19,311.93,203.26,159.11,139.16,138.69,93.25,68.31
2019-11-20,310.77,202.04,158.51,140.6,138.76,93.2,67.88
2019-11-21,310.27,201.59,157.73,139.72,138.0,91.89,67.79
2019-11-22,310.96,201.72,158.22,139.9,137.74,91.55,67.98
2019-11-25,313.37,204.11,161.58,140.31,137.08,91.84,68.52
2019-11-26,314.08,204.5,161.69,141.13,137.74,93.06,68.48
2019-11-27,315.48,205.93,162.83,140.72,137.01,93.5,68.66
2019-11-29,314.31,204.99,161.77,140.42,137.86,93.07,68.18
2019-12-02,311.64,202.89,160.19,138.31,137.79,91.66,67.83
2019-12-03,309.55,201.3,159.68,141.21,139.11,92.25,67.58
2019-12-04,311.46,202.32,160.78,139.8,138.92,92.63,68.2
2019-12-05,312.02,202.72,160.94,139.12,139.0,92.68,68.07
2019-12-06,314.87,204.89,162.82,138.35,137.62,92.87,68.69
2019-12-09,313.88,203.96,162.51,138.65,137.58,93.05,68.33
2019-12-10,313.53,203.79,162.61,138.66,137.97,92.51,68.36
2019-12-11,314.42,204.87,162.56,139.75,138.92,91.57,68.72
2019-12-12,317.13,206.4,163.96,137.45,138.43,90.33,69.18
2019-12-13,317.32,207.08,163.33,139.04,139.05,90.35,69.66
2019-12-16,319.5,209.16,163.88,137.79,139.04,91.0,69.62
2019-12-17,319.57,209.28,164.7,137.6,139.01,90.14,69.22
2019-12-18,319.59,209.44,165.02,136.47,139.02,90.27,69.13
2019-12-19,320.9,210.75,165.73,136.47,139.38,91.07,69.13
2019-12-20,320.73,211.6,165.97,136.65,139.52,91.57,69.18
2019-12-23,321.22,211.7,166.3,136.45,139.95,91.11,69.29
2019-12-24,321.23,211.81,166.68,136.84,141.27,91.35,69.22
2019-12-26,322.94,213.68,166.68,137.17,142.38,91.75,69.52
2019-12-27,322.86,213.5,165.86,137.32,142.33,92.04,69.64
2019-12-30,321.08,212.1,165.44,136.82,142.63,92.13,69.12
2019-12-31,321.86,212.5,165.67,135.48,142.9,92.79,69.44
2020-01-02,324.87,216.05,165.78,137.01,143.95,91.7,70.14
2020-01-03,322.41,214.07,165.13,139.12,145.86,92.27,69.27
2020-01-06,323.64,215.45,165.35,138.33,147.39,92.38,69.54
2020-01-07,322.73,215.42,164.8,137.65,147.97,91.35,69.35
2020-01-08,324.45,217.04,165.31,136.74,146.86,91.63,69.55
2020-01-09,326.65,218.88,165.51,137.22,146.03,91.58,69.71
2020-01-10,325.71,218.32,164.89,138.44,146.91,92.28,69.45
2020-01-13,327.95,220.83,165.96,138.02,145.82,93.39,69.81
2020-01-14,327.45,219.96,166.57,138.73,145.69,93.04,69.88
2020-01-15,328.19,220.05,167.37,139.65,146.54,93.88,69.88
2020-01-16,330.92,222.16,169.53,139.21,146.31,94.63,70.17
2020-01-17,331.95,223.26,169.07,138.02,146.58,94.72,70.38
2020-01-21,331.3,223.16,167.67,139.47,146.74,95.62,69.82
2020-01-22,331.34,223.75,167.56,139.96,146.79,94.98,69.96
2020-01-23,331.72,224.47,167.45,140.94,147.12,95.78,69.79
2020-01-24,328.77,222.58,165.39,142.08,147.98,95.45,69.49
2020-01-27,323.5,217.99,163.51,144.29,148.99,94.99,68.05
2020-01-28,326.89,221.33,164.87,143.16,147.66,95.37,68.69
2020-01-29,326.62,221.69,163.93,144.56,148.46,95.02,68.7
2020-01-30,327.68,222.48,163.93,144.58,148.47,95.09,68.64
2020-01-31,321.73,218.95,160.53,145.9,149.33,93.93,67.48
2020-02-03,324.12,222.26,162.32,145.54,148.36,94.24,67.64
2020-02-04,329.06,227.35,164.77,143.58,146.43,95.21,68.77
2020-02-05,332.86,228.1,167.31,142.01,146.61,95.27,69.43
2020-02-06,333.98,230.07,166.93,142.65,147.4,95.59,69.62
2020-02-07,332.2,229.08,164.88,144.43,147.79,95.57,68.96
2020-02-10,334.68,231.85,165.81,144.83,148.17,96.64,69.1
2020-02-11,335.26,231.89,166.96,144.1,147.66,97.37,69.57
2020-02-12,337.42,234.15,168.11,143.37,147.54,97.95,69.81
2020-02-13,337.06,233.85,168.55,143.92,148.38,98.54,69.32
2020-02-14,337.6,234.52,167.9,144.55,149.0,99.56,69.2
2020-02-18,336.73,234.61,167.54,145.54,150.91,99.45,68.76
2020-02-19,338.34,236.86,168.4,145.53,151.79,98.11,68.99
2020-02-20,336.95,234.66,168.81,146.67,152.41,99.28,68.58
2020-02-21,333.48,230.15,167.1,148.04,154.7,99.57,68.26
2020-02-24,322.42,221.27,162.07,150.25,156.09,98.21,65.53
2020-02-25,312.65,215.26,156.31,151.05,153.3,95.55,64.45
2020-02-26,311.5,216.37,154.5,150.25,153.97,94.52,64.53
2020-02-27,297.51,205.53,149.06,151.88,154.0,89.49,62.62
2020-02-28,296.26,205.69,146.33,155.31,148.38,87.33,62.24
2020-03-02,309.09,216.31,151.03,153.94,149.2,91.06,63.04
2020-03-03,300.24,209.37,147.95,156.33,153.89,90.85,62.53
2020-03-04,312.86,218.11,152.16,154.67,154.16,94.28,64.4
2020-03-05,302.46,211.48,147.32,158.52,157.49,92.26,62.69
2020-03-06,297.46,207.91,144.4,166.77,157.55,90.67,61.75
2020-03-09,274.23,193.47,130.36,171.29,157.81,83.68,56.96
2020-03-10,288.42,204.0,134.43,162.51,154.48,86.54,59.06
2020-03-11,274.36,195.12,125.88,156.53,153.93,81.34,56.05
2020-03-12,248.11,177.23,111.97,157.5,147.79,73.1,49.89
2020-03-13,269.32,192.24,119.47,153.94,143.28,79.48,52.91
2020-03-16,239.85,169.21,103.62,163.91,141.64,65.39,47.45
2020-03-17,252.8,182.04,108.37,152.98,143.56,69.17,49.76
2020-03-18,240.0,176.51,99.97,144.35,140.7,62.59,46.91
2020-03-19,240.51,177.57,103.87,148.28,138.04,62.81,47.64
2020-03-20,228.8,170.61,101.4,159.43,140.11,59.68,47.05
2020-03-23,222.95,170.37,99.9,166.0,146.3,56.91,46.5
2020-03-24,243.15,183.56,109.04,162.91,153.4,62.03,50.44
2020-03-25,246.79,182.2,109.97,162.54,151.3,65.37,52.08
2020-03-26,261.2,191.8,116.81,163.34,153.24,69.98,54.41
2020-03-27,253.42,185.2,112.56,167.7,152.25,70.05,52.86
2020-03-30,261.65,191.94,115.04,166.32,152.92,71.58,53.93
2020-03-31,257.75,190.3,114.46,164.97,148.05,69.85,53.46
2020-04-01,246.15,182.21,106.66,167.04,149.45,65.26,51.09
2020-04-02,251.83,185.91,107.67,168.1,151.9,65.48,52.09
2020-04-03,248.19,183.27,104.62,168.5,152.65,64.53,50.9
2020-04-06,264.86,196.38,112.63,168.06,156.88,69.31,53.6
2020-04-07,265.13,196.3,112.92,166.3,156.04,69.95,53.9
2020-04-08,274.03,200.46,118.07,165.09,154.65,74.72,54.34
2020-04-09,278.2,200.75,123.72,165.39,158.69,78.91,55.57
2020-04-13,275.66,202.92,120.37,163.88,161.41,75.59,55.04
2020-04-14,283.79,211.75,122.81,163.84,162.68,77.71,56.02
2020-04-15,277.76,209.32,117.8,168.18,161.85,74.63,54.27
2020-04-16,279.1,213.14,116.91,170.09,161.71,73.78,54.3
2020-04-17,286.64,215.18,122.06,167.81,158.57,76.11,55.74
2020-04-20,281.59,212.63,120.62,169.16,159.7,73.28,54.91
2020-04-21,273.04,204.78,117.74,171.29,158.61,71.95,53.84
2020-04-22,279.1,210.86,119.17,169.54,161.73,73.05,54.75
2020-04-23,279.08,210.41,120.34,170.44,163.34,72.44,54.58
2020-04-24,282.97,213.73,122.41,170.84,162.64,72.75,55.21
2020-04-27,287.05,215.45,127.26,167.66,161.56,75.24,55.94
2020-04-28,285.73,211.39,129.11,169.59,160.84,75.86,56.36
2020-04-29,293.21,218.89,135.46,168.71,161.73,77.0,57.77
2020-04-30,290.48,218.8,130.31,166.74,158.8,76.11,56.57
2020-05-01,282.79,212.63,125.14,167.95,159.78,73.54,55.34
2020-05-04,283.57,215.11,125.68,167.16,160.34,73.18,55.32
2020-05-05,286.19,217.55,126.65,166.09,161.02,73.54,55.42
2020-05-06,284.25,218.89,125.72,163.41,158.95,72.22,55.06
2020-05-07,287.68,221.7,127.44,166.14,161.39,73.25,55.89
2020-05-08,292.44,224.74,132.36,163.98,160.42,74.99,56.84
2020-05-11,292.5,226.75,131.7,162.7,159.42,73.9,56.79
2020-05-12,286.67,222.0,126.97,164.37,160.04,70.54,56.07
2020-05-13,281.6,219.22,122.72,165.52,161.58,68.83,55.64
2020-05-14,284.97,221.71,123.12,167.14,163.01,69.07,55.11
2020-05-15,286.28,223.15,125.08,166.71,163.93,68.8,55.16
2020-05-18,295.0,227.31,132.68,163.05,162.69,72.87,57.39
2020-05-19,291.97,226.74,130.06,163.66,164.26,71.89,56.6
2020-05-20,296.93,231.27,134.0,164.15,164.65,72.53,57.78
2020-05-21,294.88,228.75,134.24,164.56,162.25,72.59,57.11
2020-05-22,295.44,229.54,134.89,165.55,163.21,73.57,56.95
2020-05-26,299.08,228.92,138.78,163.33,160.89,76.32,58.58
2020-05-27,303.53,230.17,143.09,163.03,161.18,77.84,59.29
2020-05-28,302.97,229.87,139.7,162.43,161.72,78.21,59.85
2020-05-29,304.32,233.24,138.9,163.59,162.91,77.43,59.64
2020-06-01,305.55,233.94,140.23,162.28,163.66,79.22,60.97
2020-06-02,308.08,235.51,141.39,161.69,162.6,79.86,61.54
2020-06-03,312.18,236.57,144.8,159.54,159.6,82.42,63.01
2020-06-04,311.36,234.91,144.59,157.23,161.28,81.6,62.74
2020-06-05,319.34,239.56,150.18,156.11,158.01,84.69,63.82
2020-06-08,323.2,241.42,153.09,156.71,159.72,86.79,64.65
2020-06-09,320.79,243.17,150.26,158.49,161.26,85.35,63.81
2020-06-10,319.0,246.09,146.18,160.84,163.57,83.18,63.67
2020-06-11,300.61,233.9,135.03,163.88,162.39,77.84,60.26
2020-06-12,304.21,235.76,138.27,162.3,162.62,80.63,61.3
2020-06-15,307.05,238.62,140.99,162.39,162.33,81.77,60.69
2020-06-16,312.96,242.72,144.38,159.9,162.25,83.38,61.44
2020-06-17,311.66,243.49,141.77,160.56,162.56,82.17,61.67
2020-06-18,311.78,244.15,141.72,162.26,162.24,81.27,61.34
2020-06-19,308.64,244.11,140.99,162.39,164.03,80.09,61.04
2020-06-22,310.62,246.61,142.4,162.41,165.09,80.01,61.77
2020-06-23,312.05,248.71,143.0,161.3,166.48,79.68,62.11
2020-06-24,304.09,243.58,138.36,163.03,165.9,77.41,60.52
2020-06-25,307.35,245.9,140.45,163.5,165.8,77.63,61.38
2020-06-26,300.05,240.09,136.67,165.25,166.54,76.14,60.49
2020-06-29,304.46,242.71,141.14,164.73,166.63,77.61,60.98
2020-06-30,308.36,247.47,143.18,163.93,167.37,78.53,60.87
2020-07-01,310.52,250.36,141.82,163.42,166.62,80.34,61.1
2020-07-02,312.23,252.06,142.4,163.59,166.98,80.11,61.77
2020-07-06,317.05,258.25,143.43,162.92,167.98,80.07,62.78
2020-07-07,313.78,256.48,140.89,165.21,169.04,78.48,61.86
2020-07-08,316.18,259.85,141.94,164.55,170.09,78.37,62.38
2020-07-09,314.38,262.04,139.07,167.17,169.63,77.88,61.67
2020-07-10,317.59,263.83,141.31,166.33,169.19,78.12,62.33
2020-07-13,314.84,258.4,139.52,166.88,169.4,77.19,61.93
2020-07-14,318.92,260.23,141.83,167.12,170.19,77.84,62.84
2020-07-15,321.85,260.76,147.03,166.34,170.34,78.6,63.55
2020-07-16,320.79,258.98,146.16,167.13,168.73,77.66,63.14
2020-07-17,321.72,259.28,146.59,166.78,170.12,78.67,63.51
2020-07-20,324.32,266.64,145.96,167.19,170.94,77.73,63.82
2020-07-21,325.01,263.86,148.03,167.29,173.0,77.92,63.95
2020-07-22,326.86,264.79,148.11,167.79,175.63,79.11,64.12
2020-07-23,322.96,257.87,148.26,169.75,177.18,78.78,63.61
2020-07-24,320.88,255.43,146.08,169.74,178.7,78.2,63.26
2020-07-27,323.22,259.98,147.6,169.11,182.23,78.94,64.09
2020-07-28,321.17,256.68,146.13,170.28,183.75,80.51,63.68
2020-07-29,325.12,259.63,149.35,169.99,185.13,82.07,64.35
2020-07-30,323.96,260.99,148.76,171.11,183.76,81.54,63.4
2020-07-31,326.52,265.65,147.36,171.0,185.43,81.39,62.05
2020-08-03,328.79,269.24,149.76,169.95,185.64,80.31,63.26
2020-08-04,330.06,270.24,150.79,171.57,189.59,81.51,63.61
2020-08-05,332.11,270.91,153.79,170.07,191.35,81.1,63.82
2020-08-06,334.33,274.5,153.73,171.02,193.89,81.23,63.89
2020-08-07,334.57,271.33,156.17,169.88,190.81,82.39,63.63
2020-08-10,335.57,270.17,157.79,169.12,190.15,82.52,63.84
2020-08-11,332.8,265.05,156.88,167.1,179.94,81.33,64.07
2020-08-12,337.44,271.72,157.52,165.59,179.1,82.15,65.49
2020-08-13,336.83,272.34,157.19,163.82,183.33,81.14,65.2
2020-08-14,336.84,272.02,157.09,163.18,182.54,81.15,64.8
2020-08-17,337.91,275.18,157.9,163.59,186.5,81.81,65.29
2020-08-18,338.64,277.82,156.39,164.76,188.18,81.42,65.25
2020-08-19,337.23,275.96,156.4,163.73,182.24,79.99,64.96
2020-08-20,338.28,279.78,155.76,165.21,183.5,80.75,64.75
2020-08-21,339.48,281.72,154.61,166.2,182.03,80.88,64.42
2020-08-24,342.92,283.48,156.23,165.93,181.0,81.4,65.27
2020-08-25,344.12,285.71,156.4,164.66,181.22,81.61,65.31
2020-08-26,347.57,291.81,155.42,164.03,183.36,80.86,65.69
2020-08-27,348.33,290.9,155.8,161.24,181.24,82.05,65.02
2020-08-28,350.58,292.38,157.12,161.12,184.39,82.59,65.48
2020-08-31,349.31,294.73,155.43,162.19,184.83,81.75,64.98
2020-09-01,352.6,299.76,157.21,163.86,185.05,81.81,65.05
2020-09-02,357.7,302.6,158.46,165.42,182.62,83.33,65.92
2020-09-03,345.39,287.26,153.78,165.89,181.14,82.33,64.43
2020-09-04,342.57,283.43,152.8,162.74,181.64,81.9,64.52
2020-09-08,333.21,269.81,149.86,163.74,181.29,80.9,63.73
2020-09-09,339.79,277.73,152.13,163.3,183.05,81.7,64.92
2020-09-10,333.89,272.2,150.15,164.13,182.46,80.7,64.16
2020-09-11,334.06,270.31,149.15,164.48,182.45,80.25,64.8
2020-09-14,338.46,275.02,153.08,164.47,183.89,82.21,65.15
2020-09-15,340.17,278.91,153.37,164.07,183.45,83.2,65.57
2020-09-16,338.82,274.47,154.82,163.58,183.97,83.64,65.57
2020-09-17,335.84,270.18,153.69,164.08,182.96,82.01,65.66
2020-09-18,330.65,266.73,153.29,163.57,183.2,80.16,65.13
2020-09-21,326.97,267.37,147.92,164.4,179.52,77.75,63.48
2020-09-22,330.3,272.34,149.06,164.27,178.65,78.68,63.46
2020-09-23,322.64,264.02,144.07,164.49,174.79,76.31,62.93
2020-09-24,323.5,265.25,144.07,165.12,175.44,76.72,62.87
2020-09-25,328.73,271.42,146.41,165.12,174.94,77.7,63.08
2020-09-28,334.19,277.05,150.02,164.65,176.7,79.29,64.03
2020-09-29,332.37,275.81,149.34,164.84,178.19,78.72,63.96
2020-09-30,334.89,277.69,149.79,163.26,177.12,78.96,63.65
2020-10-01,337.04,282.1,152.18,163.36,178.7,80.54,64.02
2020-10-02,333.84,274.17,152.85,162.75,178.54,81.93,63.89
2020-10-05,339.76,280.01,157.07,159.57,179.41,82.4,64.86
2020-10-06,334.93,275.02,156.62,160.43,177.3,81.86,64.17
2020-10-07,340.76,279.77,160.04,159.26,177.22,81.98,64.72
2020-10-08,343.78,281.26,161.86,160.12,177.85,83.35,65.17
2020-10-09,346.85,285.56,162.7,160.09,181.08,83.02,65.68
2020-10-12,352.43,294.38,163.79,160.6,180.56,83.41,66.06
2020-10-13,350.13,294.37,162.7,161.75,177.72,81.98,65.32
2020-10-14,347.93,291.91,161.09,162.12,178.27,80.98,65.21
2020-10-15,347.5,289.95,162.75,161.84,178.92,81.4,64.44
2020-10-16,347.29,288.36,162.35,161.39,178.3,80.82,64.74
2020-10-19,342.01,283.65,160.41,160.78,178.39,79.56,64.5
2020-10-20,343.38,284.26,160.76,159.25,179.25,80.13,64.82
2020-10-21,342.73,284.04,159.38,158.7,180.6,79.89,64.51
2020-10-22,344.61,284.03,162.13,157.05,178.83,79.88,64.56
2020-10-23,345.78,284.59,163.07,158.01,178.64,80.36,64.98
2020-10-26,339.39,280.32,159.55,159.48,178.55,79.21,63.81
2020-10-27,338.22,282.51,158.18,160.55,179.02,77.94,63.31
2020-10-28,326.66,271.5,153.31,160.7,176.13,76.08,61.42
2020-10-29,329.98,276.24,155.14,159.14,175.4,77.1,61.71
2020-10-30,326.54,269.24,153.09,157.57,176.2,76.59,61.39
2020-11-02,330.2,269.84,155.82,158.58,177.91,78.42,62.19
2020-11-03,336.03,274.51,160.24,157.66,178.92,79.93,63.82
2020-11-04,343.54,286.76,160.42,161.08,178.82,80.07,64.52
2020-11-05,350.24,294.24,164.91,161.36,182.93,80.45,66.07
2020-11-06,350.16,294.46,163.62,159.41,183.19,79.9,66.21
2020-11-09,354.56,288.44,169.55,156.06,175.08,82.73,68.14
2020-11-10,354.04,283.27,172.7,155.16,175.66,83.94,68.75
2020-11-11,356.67,289.61,172.63,155.72,174.9,84.26,69.33
2020-11-12,353.21,288.25,169.98,158.37,175.96,83.16,68.32
2020-11-13,358.1,290.78,173.5,158.16,177.16,85.38,69.37
2020-11-16,362.57,293.05,177.63,157.78,177.15,86.34,70.09
2020-11-17,360.62,292.12,178.46,158.81,176.5,86.42,70.02
2020-11-18,356.28,289.96,175.96,159.27,175.49,84.74,69.65
2020-11-19,357.78,292.23,177.31,160.09,175.16,85.07,70.14
2020-11-20,355.33,290.23,177.5,161.51,175.69,84.61,70.35
2020-11-23,357.46,290.24,180.82,160.77,172.23,84.77,70.26
2020-11-24,363.22,294.32,184.22,159.17,169.59,85.22,71.31
2020-11-25,362.66,296.12,183.59,158.68,169.51,85.27,71.22
2020-11-27,363.67,298.85,184.37,160.22,167.79,84.89,71.71
2020-11-30,362.06,299.46,181.02,160.02,166.67,84.0,70.15
2020-12-01,366.02,303.3,182.7,157.5,170.18,85.08,71.8
2020-12-02,366.79,303.69,182.89,156.25,171.46,84.41,71.81
2020-12-03,366.69,304.12,183.92,157.51,172.81,85.12,71.93
2020-12-04,369.85,305.36,188.2,155.2,172.32,86.42,72.54
2020-12-07,369.09,307.09,188.38,156.6,174.89,85.67,71.95
2020-12-08,370.17,308.13,190.8,157.34,175.5,85.37,72.2
2020-12-09,366.85,301.15,189.41,156.82,172.5,84.84,72.3
2020-12-10,366.73,302.36,191.24,158.21,172.17,84.47,72.4
2020-12-11,366.3,301.69,190.3,158.77,172.49,84.39,72.18
2020-12-14,364.66,303.88,189.93,158.33,171.54,84.02,71.53
2020-12-15,369.59,307.13,194.68,157.8,173.94,85.74,72.26
2020-12-16,370.17,308.82,193.98,157.38,174.9,85.84,72.54
2020-12-17,372.24,310.84,196.29,156.8,176.74,86.67,73.05
2020-12-18,369.18,309.9,195.34,156.33,176.44,84.93,72.67
2020-12-21,367.86,308.76,195.24,156.95,175.88,84.45,71.74
2020-12-22,367.24,309.6,197.46,157.76,174.49,85.04,71.56
2020-12-23,367.57,308.04,199.14,156.67,175.65,84.49,72.33
2020-12-24,369.0,309.4,199.01,157.29,176.35,83.88,72.36
2020-12-28,372.17,312.52,198.27,157.36,175.71,84.38,72.95
2020-12-29,371.46,312.8,194.43,157.16,176.35,83.66,73.42
2020-12-30,371.99,312.81,196.41,157.5,177.7,84.12,73.52
2020-12-31,373.88,313.58,196.06,157.73,178.36,84.93,72.96
2021-01-04,368.79,309.15,193.5,157.54,182.33,82.17,73.34
2021-01-05,371.33,311.7,196.49,156.37,182.87,82.29,74.1
2021-01-06,373.55,307.38,204.53,153.16,179.9,82.43,74.95
2021-01-07,379.1,314.81,208.17,151.81,179.48,82.27,75.03
2021-01-08,381.26,318.86,207.72,151.32,173.34,83.07,75.73
2021-01-11,378.69,314.25,207.54,151.07,173.0,81.97,74.74
2021-01-12,378.77,313.76,211.26,150.95,174.12,82.16,75.08
2021-01-13,379.79,315.87,209.75,152.65,173.37,83.16,74.98
2021-01-14,378.46,314.18,213.94,151.22,173.28,83.65,75.58
2021-01-15,375.7,311.7,210.75,151.82,171.13,84.61,74.4
2021-01-19,378.65,316.24,213.45,152.31,172.58,84.37,74.94
2021-01-20,383.89,323.6,214.39,152.46,175.39,85.98,75.45
2021-01-21,384.24,326.19,212.53,151.39,175.28,85.57,75.51
2021-01-22,382.88,325.25,215.0,151.88,173.9,85.77,75.15
2021-01-25,384.39,327.94,214.79,153.67,174.05,86.42,75.06
2021-01-26,383.79,328.42,213.3,153.38,173.62,87.03,75.17
2021-01-27,374.41,319.26,209.39,153.77,172.52,85.49,73.45
2021-01-28,377.63,321.15,208.72,152.92,172.68,85.95,73.92
2021-01-29,370.07,314.39,205.56,152.0,172.61,84.96,72.39
2021-02-01,376.23,322.25,210.61,152.0,174.23,86.9,73.25
2021-02-02,381.55,327.51,213.61,151.02,172.11,87.42,73.99
2021-02-03,381.85,326.21,214.25,149.68,171.85,87.2,74.17
2021-02-04,386.19,330.07,218.62,149.28,168.15,87.8,74.25
2021-02-05,387.71,331.19,221.65,148.03,169.81,88.11,74.71
2021-02-08,390.51,333.4,227.31,148.68,171.52,88.59,75.23
2021-02-09,390.25,333.33,228.38,148.79,172.08,88.9,75.64
2021-02-10,390.08,332.58,226.88,149.78,172.71,89.38,75.38
2021-02-11,390.71,334.4,226.62,148.96,171.21,89.57,75.89
2021-02-12,392.64,336.27,227.26,147.11,170.69,89.59,76.31
2021-02-16,392.3,335.36,225.83,144.87,168.24,88.9,76.86
2021-02-17,392.39,333.75,224.06,145.79,166.33,88.79,76.41
2021-02-18,390.72,332.3,220.59,145.2,166.32,88.41,76.03
2021-02-19,390.03,330.85,225.19,143.27,167.01,88.92,76.25
2021-02-22,387.03,322.27,223.73,142.18,169.51,89.66,76.06
2021-02-23,387.5,321.31,221.76,141.77,169.12,90.22,76.13
2021-02-24,391.77,323.96,227.0,140.84,169.0,90.91,76.37
2021-02-25,382.33,312.67,218.61,138.54,165.82,89.17,75.07
2021-02-26,380.36,313.98,218.31,143.12,161.81,87.87,74.01
2021-03-01,389.58,323.42,226.07,141.06,161.53,88.26,75.4
2021-03-02,386.54,318.23,221.72,141.07,162.41,87.41,75.32
2021-03-03,381.42,309.0,219.32,139.54,160.62,86.91,74.86
2021-03-04,376.7,303.94,213.19,138.64,159.04,85.92,74.15
2021-03-05,383.63,308.52,217.71,138.91,159.14,86.86,74.63
2021-03-08,381.72,299.78,218.74,137.83,157.49,87.61,74.37
2021-03-09,387.17,311.61,223.34,139.74,160.84,88.19,75.37
2021-03-10,389.58,310.72,227.22,140.02,161.66,89.07,75.69
2021-03-11,393.53,317.87,232.22,139.01,161.52,90.11,76.09
2021-03-12,394.06,315.29,233.59,136.06,161.49,91.62,76.28
2021-03-15,396.41,318.66,234.42,136.86,162.2,92.98,76.34
2021-03-16,395.91,320.41,230.5,136.31,162.35,92.6,76.47
2021-03-17,397.26,321.73,232.31,135.29,163.51,92.68,76.92
2021-03-18,391.48,311.88,225.24,133.92,162.56,91.74,76.22
2021-03-19,389.48,312.98,226.94,134.75,163.24,90.49,76.43
2021-03-22,392.59,318.44,225.23,136.26,163.0,91.13,76.5
2021-03-23,389.5,317.05,217.06,137.49,161.81,91.0,75.44
2021-03-24,387.52,311.71,212.04,138.23,162.37,90.49,75.06
2021-03-25,389.7,311.17,216.66,137.14,161.78,90.88,75.62
2021-03-26,395.98,315.83,220.61,136.66,162.24,92.84,76.6
2021-03-29,395.78,315.74,214.4,135.5,160.31,92.3,76.3
2021-03-30,394.73,314.15,218.01,136.21,157.57,92.42,76.2
2021-03-31,396.33,318.96,220.94,135.45,159.96,91.86,75.87
2021-04-01,400.61,324.4,223.74,137.51,161.98,93.53,76.86
2021-04-05,406.36,330.88,224.97,136.91,161.92,93.89,77.98
2021-04-06,406.12,330.65,224.31,137.84,163.22,94.13,77.15
2021-04-07,406.59,331.45,220.69,136.88,162.76,94.2,77.31
2021-04-08,408.52,334.9,222.56,138.01,164.51,93.85,77.75
2021-04-09,411.49,336.93,222.59,137.51,163.27,93.74,77.99
2021-04-12,411.64,336.49,221.72,137.45,162.28,94.29,77.56
2021-04-13,412.86,340.42,221.14,138.48,163.43,94.76,78.01
2021-04-14,411.45,336.33,223.32,138.04,162.72,94.26,78.07
2021-04-15,415.87,341.43,224.29,140.35,165.35,95.91,78.72
2021-04-16,417.26,341.83,224.65,139.26,166.35,96.12,79.29
2021-04-19,415.21,338.7,221.73,138.86,165.89,96.31,79.15
2021-04-20,412.17,336.23,217.19,139.5,166.48,97.1,77.73
2021-04-21,416.07,339.11,222.5,139.78,168.13,97.74,78.53
2021-04-22,412.27,335.02,221.58,140.39,167.04,97.21,78.27
2021-04-23,416.74,339.24,225.76,140.06,166.4,97.78,79.07
2021-04-26,417.61,341.45,228.11,139.86,166.84,98.07,79.13
2021-04-27,417.52,339.97,228.45,138.64,166.42,98.06,78.87
2021-04-28,417.4,338.82,228.84,138.73,166.91,97.85,79.07
2021-04-29,420.06,340.04,227.99,138.32,166.22,98.69,79.1
